"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	
	ALLL_AMT	PROVISION FOR CREDIT LOSSES	RECOVERIES CREDITED TO RESERVES	WRITE DOWN ARISING FRM TRNSFR TO HFS	BEGIN BALANCE (MOST RECENT) IN ALLL	CHRG-OFFS ON ALLWNCE FOR L&L LOSSES	ADJUSTMENTS	
576541	3250	74	17	0	3274	115	0	
576608	2342	60	3	0	2282	3	0	
576644	208	9	0	0	199	0	0	
576653	619	30	2	0	604	17	0	
576710	93066	8002	1663	0	92345	8944	0	
576859	544	15	1	0	529	1	0	
576952	916	9	2	0	906	1	0	
577128	12426	861	161	0	12357	953	0	
577137	3126	-1100	108	0	4966	848	0	
577230	500	0	0	0	500	0	0	
577472	436	0	0	0	449	13	0	
577904	14452	1524	13	0	13286	371	0	
578116	1457	72	24	0	1417	56	0	
578237	227	11	2	0	214	0	0	
578255	1769	90	11	0	1788	120	0	
578554	870	27	7	0	836	0	0	
578741	1225	30	1	0	1194	0	0	
578862	401	70	8	0	334	11	0	
579140	572	45	2	0	530	5	0	
579252	14919	2525	92	0	13778	1476	0	
579319	209	6	1	0	202	0	0	
579364	1769	578	40	0	1228	77	0	
579636	418	20	9	0	457	68	0	
580155	713	130	3	0	597	17	0	
580548	1163	61	9	0	1103	10	0	
580623	25573	1210	44	0	24644	325	0	
580726	2902	215	19	0	2875	207	0	
580847	276	0	2	0	290	16	0	
580959	934	143	10	0	812	31	0	
581116	228	0	1	0	227	0	0	
581161	420	0	15	0	418	13	0	
581237	165	0	2	0	163	0	0	
581358	782	0	6	0	777	1	0	
582234	2115	120	0	0	2003	8	0	
582579	2007	60	25	0	2102	180	0	
582654	732	15	104	0	635	22	0	
582766	13	6	0	0	160	153	0	
582953	713	8	5	0	703	3	0	
583138	395	0	0	0	399	4	0	
583268	576	0	0	0	604	28	0	
583352	1105	25	71	0	1031	22	0	
583745	91	2	2	0	97	10	0	
583754	294	148	4	0	200	58	0	
583905	2082	75	2	0	2048	43	0	
583932	462	30	8	0	436	12	0	
584377	3464	250	7	0	3209	2	0	
584724	2266	90	31	0	2206	61	0	
584920	9240	750	249	0	9312	1071	0	
585235	828	0	1	0	827	0	0	
585543	23357	0	223	0	10489	180	12825	
585655	309	27	1	0	290	9	0	
585749	1366	50	16	0	1316	16	0	
586027	913	47	20	0	910	64	0	
586175	3921	162	121	0	3808	170	0	
586205	16121	1049	376	0	15454	758	0	
586241	87	2	1	5	89	0	0	
586335	529	253	20	0	587	331	0	
586858	384	11	0	0	373	0	0	
586960	180	24	1	0	171	16	0	
587275	1838	45	4	0	1837	48	0	
587350	531	18	0	0	528	15	0	
587574	26	6	0	0	20	0	0	
587677	837	92	6	0	833	94	0	
587743	671	68	0	0	625	22	0	
587752	258	30	1	0	230	3	0	
587800	24730	525	28	0	24208	31	0	
588058	1468	645	20	0	820	17	0	
588245	590	21	0	0	569	0	0	
588348	377	0	0	0	377	0	0	
588441	2026	180	6	0	1860	20	0	
588517	3453	210	6	0	3252	15	0	
588553	116	28	7	0	116	35	0	
589158	720	0	0	0	726	6	0	
589439	107	0	4	0	103	0	0	
589523	1768	225	15	0	1838	310	0	
589943	2264	105	6	0	2236	83	0	
590145	458	0	9	0	472	23	0	
590220	1934	80	3	0	1934	83	0	
590248	1692	95	25	0	1702	130	0	
590640	960	33	31	0	1020	124	0	
590855	2578	411	51	0	3025	909	0	
590949	668	0	3	0	730	65	0	
591209	755	15	3	0	737	0	0	
591320	1492	30	9	0	1478	25	0	
591357	396	30	13	0	480	127	0	
591366	808	49	16	0	753	10	0	
591740	75	1	0	0	75	1	0	
591825	4573	510	29	0	4417	383	0	
591852	371	33	15	0	356	33	0	
591937	3408	610	26	0	3500	728	0	
592439	784	0	0	0	792	8	0	
592448	737	181	5	0	806	255	0	
592550	1145	0	1	0	1144	0	0	
592644	1359	15	19	0	1399	74	0	
592822	1273	75	4	0	1197	3	0	
592831	196	3	0	0	193	0	0	
592859	80	0	4	0	77	1	0	
593007	8805	297	83	0	8520	95	0	
593052	1739	0	27	0	1764	52	0	
593249	2161	103	233	0	1985	160	0	
593333	288	60	21	0	286	79	0	
593351	185	4	2	0	179	0	0	
593753	2605	30	1	0	2601	27	0	
593771	238	6	1	0	244	13	0	
593838	557	30	3	0	534	10	0	
593865	15637	878	78	0	15252	571	0	
593940	326	6	0	0	320	0	0	
593977	20	0	0	0	20	0	0	
594134	7201	1040	113	0	7292	967	-277	
594433	3929	594	73	0	3181	930	1011	
594451	55	0	0	0	55	0	0	
594714	2401	75	65	0	2414	153	0	
594853	772	60	8	0	718	14	0	
594938	941	36	1	0	906	2	0	
594947	2827	225	42	0	2737	177	0	
595038	147	4	0	0	143	0	0	
595337	608	12	4	0	628	36	0	
595430	2658	105	19	0	2572	38	0	
595449	396	0	0	0	396	0	0	
595560	1550	225	35	0	1503	213	0	
595618	3990	73	36	0	4154	273	0	
595869	24034	1500	111	0	23973	1550	0	
595944	279	2	0	0	279	2	0	
595953	187	35	1	0	194	43	0	
596026	629	0	1	0	635	7	0	
596053	695	32	1	0	662	0	0	
596062	1665	88	47	0	1732	202	0	
596156	761	25	20	0	760	44	0	
596361	0	0	0	0	0	0	0	
596400	19348	0	10	0	10887	52	8503	
596455	401	7	3	0	411	20	0	
596642	97	0	7	0	90	0	0	
596848	5376	105	95	0	5213	37	0	
596978	1093	165	23	0	995	90	0	
597041	191	2	3	0	188	2	0	
597162	579	53	1	0	525	0	0	
597256	80	0	0	0	80	0	0	
597313	879	46	6	0	858	31	0	
597452	708	42	13	0	681	28	0	
597546	1170	39	0	0	1132	1	0	
597555	1852	0	33	0	1842	23	0	
597658	746	50	1	0	720	25	0	
597751	497	5	3	0	500	11	0	
598002	1132	110	56	0	998	32	0	
598048	1664	20	7	0	1638	1	0	
598132	510	30	19	0	495	34	0	
598338	67	0	0	0	67	0	0	
598534	10840	2490	445	0	10199	2294	0	
598543	422	119	0	0	407	104	0	
598646	2976	350	9	0	2736	119	0	
598954	5401	585	2	0	4990	176	0	
599643	741	21	14	0	731	25	0	
599755	375	0	1	0	375	1	0	
599764	7450	750	182	0	7052	534	0	
599951	50178	4583	2291	0	49188	5884	0	
600129	1422	120	13	0	1346	57	0	
600174	45097	4800	937	0	48504	9144	0	
600419	1985	128	10	0	2028	181	0	
600651	900	30	10	0	881	21	0	
601032	101	30	4	0	102	35	0	
601041	499	0	5	0	495	1	0	
601050	110598	6677	2935	0	110621	9635	0	
601153	562	0	1	0	563	2	0	
601416	1595	60	2	0	1543	10	0	
601434	210	6	2	0	205	3	0	
601443	1342	62	64	0	1323	107	0	
601564	282	189	2	0	249	158	0	
601658	175	9	12	0	154	0	0	
601733	566	0	17	0	575	26	0	
602048	2794	15	117	0	2834	172	0	
602150	368	33	9	0	351	25	0	
602235	2045	172	27	0	2290	444	0	
602356	1695	90	1	0	1616	12	0	
602543	325	15	11	0	315	16	0	
602842	40	-3	0	0	43	0	0	
602851	5372	737	43	0	4816	224	0	
603232	289	0	33	0	257	1	0	
603540	543	15	1	0	530	3	0	
603559	169	2	1	0	172	6	0	
603755	165	0	2	0	163	0	0	
603951	807	1	2	0	804	0	0	
604024	2249	30	6	0	2223	10	0	
604033	55	0	0	0	56	1	0	
604378	27657	1800	103	0	27621	1867	0	
604453	170	6	1	0	163	0	0	
604547	379	10	4	0	377	12	0	
604556	1311	60	6	0	1248	3	0	
604640	201	0	1	0	200	0	0	
604734	1793	105	35	0	1673	20	0	
605058	556	18	0	0	551	13	0	
605133	1277	53	16	0	1274	66	0	
605610	1001	0	9	0	1007	15	0	
605638	356	20	2	0	342	8	0	
605656	1415	78	2	0	1362	27	0	
605852	162	0	2	0	160	0	0	
606046	85140	6760	934	0	83150	6933	1229	
606073	43	2	0	0	41	0	0	
606130	146	0	3	0	143	0	0	
606309	36571	1425	375	0	30575	1656	5852	
606653	1365	30	9	0	1356	30	0	
607146	305	0	0	0	305	0	0	
607333	901	45	0	0	856	0	0	
607511	1642	-8	1	0	1657	8	0	
607931	1760	70	13	0	1707	30	0	
607959	137	0	1	0	136	0	0	
608358	322	-60	1	0	386	5	0	
608367	257	9	0	0	249	1	0	
608451	433	95	61	0	517	240	0	
608844	1450	0	37	0	1464	51	0	
608938	593	0	11	0	583	1	0	
609010	1231	66	2	0	1176	13	0	
609243	258	0	0	0	258	0	0	
609373	363	26	1	0	346	10	0	
609467	2439	45	100	0	2572	278	0	
609609	986	60	18	0	1072	164	0	
609618	445	58	18	0	378	9	0	
609645	171	0	1	0	170	0	0	
609832	690	15	0	0	675	0	0	
610052	196	0	0	0	203	7	0	
610128	3782	0	87	0	3950	255	0	
610155	650	21	10	0	662	43	0	
610164	4238	531	13	0	3795	101	0	
610539	288	23	5	0	346	86	0	
610557	405	27	0	0	386	8	0	
610623	5725	120	27	0	5632	54	0	
610771	8908	0	189	0	9140	421	0	
610847	862	6	0	0	860	4	0	
610913	992	60	17	0	960	45	0	
611031	808	35	8	0	768	3	0	
611246	272	30	0	0	242	0	0	
611451	2890	40	51	0	2988	189	0	
611639	1386	134	77	0	1395	220	0	
612159	364	8	2	0	354	0	0	
612346	723	4	18	0	708	7	0	
612364	38259	9392	12016	0	34547	17696	0	
612551	386	12	1	0	377	4	0	
612618	243019	21853	5912	0	243495	28241	0	
612757	163	18	1	0	166	22	0	
613008	19043	1200	291	0	18153	601	0	
613156	2045	94	30	0	2071	150	0	
613213	7568	444	28	0	7262	166	0	
613222	1690	90	13	0	1591	4	0	
613231	236	30	1	0	209	4	0	
613307	114700	26457	2760	0	114700	29217	0	
613334	222	30	0	0	192	0	0	
613343	1035	0	8	0	1041	14	0	
613400	4236	110	18	0	4122	14	0	
613464	905	0	0	0	905	0	0	
613558	3127	0	3	0	3202	78	0	
613754	243	0	9	0	234	0	0	
613839	1026	68	33	0	1015	90	0	
613950	1636	222	62	0	1658	306	0	
614256	238	1	3	0	235	1	0	
614313	8437	782	290	0	6165	227	1427	
614340	1362	30	4	0	1330	2	0	
614368	712	75	7	0	702	72	0	
614751	554	30	0	0	616	92	0	
614948	463	13	0	0	450	0	0	
615075	91	2	0	0	89	0	0	
615217	3243	150	52	0	3163	122	0	
615253	1043	0	2	0	1051	10	0	
615329	4628	150	127	0	4506	155	0	
615459	1569	150	0	0	1419	0	0	
615851	655	24	34	0	597	0	0	
615954	1426	120	3	0	1330	27	0	
616036	5249	180	37	0	5061	29	0	
616148	693	38	9	0	660	14	0	
616410	3742	300	38	0	3596	192	0	
616540	427	21	8	0	402	4	0	
616755	874	-70	8	0	954	18	0	
616849	95	0	0	0	95	0	0	
617024	6588	380	55	0	6440	287	0	
617051	370	10	11	0	351	2	0	
617145	352	35	7	0	383	73	0	
617275	923	335	5	0	588	5	0	
617341	262	0	1	0	264	3	0	
617538	103	9	1	0	107	14	0	
617743	776	50	1	0	792	67	0	
618405	2797	109	12	0	2701	25	0	
618544	656	11	1	0	647	3	0	
618647	161	3	0	0	158	0	0	
618656	1518	60	1	0	1463	6	0	
618740	908	61	26	0	839	18	0	
618807	5825	150	119	0	5573	17	0	
619327	1494	0	0	0	1494	0	0	
619457	270	0	2	0	279	11	0	
619701	4387	0	8	0	4435	56	0	
619859	846	33	15	0	812	14	0	
620015	412	0	3	0	413	4	0	
620051	225	24	3	0	200	2	0	
620211	55768	500	330	0	56336	1398	0	
620305	12336	0	111	0	12252	27	0	
620453	2139	450	296	0	1117	344	620	
620752	214	23	1	0	247	57	0	
620930	444	38	8	0	429	31	0	
621151	207	5	0	0	202	0	0	
621245	606	25	2	0	579	0	0	
621357	559	75	27	0	591	134	0	
621375	4413	75	7	0	4353	22	0	
621432	1481	100	6	0	1478	103	0	
621441	933	88	15	0	881	51	0	
621674	1464	105	30	0	1336	7	0	
621852	1044	104	27	0	1029	116	0	
622037	553	4	1	0	555	7	0	
622439	1559	240	47	0	1451	179	0	
622653	502	0	19	0	504	21	0	
622756	453	20	7	0	427	1	0	
622774	4445	225	49	0	4360	189	0	
622831	1528	135	4	0	1466	77	0	
623052	1653	0	486	0	1234	67	0	
623258	668	10	4	0	667	13	0	
623306	5488	0	8	0	5502	22	0	
623445	4042	270	65	0	3808	101	0	
623454	792	90	162	0	754	214	0	
623548	368	15	18	0	336	1	0	
623922	5747	286	68	0	5547	154	0	
624152	370	15	17	0	340	2	0	
624246	679	5	8	0	678	12	0	
624563	43	0	0	0	44	1	0	
624648	951	0	8	0	943	0	0	
624826	4289	107	107	0	4230	155	0	
624956	307	112	1	0	382	188	0	
625056	404	0	0	0	406	2	0	
625065	831	90	12	0	781	52	0	
625140	733	0	1	0	770	38	0	
625159	2669	61	0	0	2675	67	0	
625355	1199	75	7	0	1170	53	0	
625449	147	0	1	0	146	0	0	
625654	3100	105	7	0	2992	4	0	
625757	701	10	7	0	693	9	0	
625850	1403	20	0	0	1386	3	0	
625953	504	15	9	0	490	10	0	
626101	2470	99	0	0	2371	0	0	
626352	396	9	1	0	386	0	0	
626941	1081	60	16	0	1031	26	0	
627023	1522	81	17	0	1505	81	0	
627108	1579	0	33	0	1546	0	0	
627135	2976	45	0	0	2931	0	0	
627256	138	7	8	0	122	0	0	
627377	101	0	0	0	108	7	0	
627407	2194	150	11	0	2116	83	0	
627425	475	36	4	0	450	15	0	
627555	10207	-379	1679	0	10207	1300	0	
627658	9157	300	37	0	9122	302	0	
627854	1269	30	0	0	1250	11	0	
627863	13297	375	38	0	12911	27	0	
628039	658	38	12	0	638	30	0	
628048	201	0	1	0	200	0	0	
628123	2832	0	34	0	2938	140	0	
628178	2179	386	6	0	2150	363	0	
628235	4848	420	19	0	4587	178	0	
628356	1387	30	10	0	1364	17	0	
628552	540	49	17	0	562	88	0	
628730	924	30	0	0	894	0	0	
629148	680	12	8	0	745	85	0	
629353	475	90	13	0	448	76	0	
629522	1009	30	30	0	954	5	0	
629746	650	23	0	0	631	4	0	
629849	117	4	0	0	116	3	0	
630041	97	0	0	0	102	5	0	
630340	240	0	3	0	237	0	0	
630555	1988	30	20	0	1939	1	0	
630658	546	45	12	0	511	22	0	
630948	1869	40	15	0	1891	77	0	
631039	1666	172	8	0	1559	73	0	
631150	754	75	15	0	693	29	0	
631244	993	101	3	0	978	89	0	
631422	3885	275	100	0	3763	253	0	
632139	53	0	0	0	56	3	0	
632353	1996	1045	10	0	1011	70	0	
632410	2029	185	9	0	1914	79	0	
632607	1731	0	35	0	1696	0	0	
632625	3965	45	27	0	3901	8	0	
632652	358	17	0	0	341	0	0	
632755	771	0	43	0	745	17	0	
632858	208	30	0	0	184	6	0	
633154	3103	15	5	0	3157	74	0	
633341	202	21	15	0	195	29	0	
633501	4583	300	43	0	4949	709	0	
633640	829	15	0	0	814	0	0	
633659	38041	50	253	0	14363	302	23677	
633770	835	31	3	0	804	3	0	
633837	2297	330	57	0	2368	458	0	
634272	2546	175	21	0	2384	34	0	
634348	3464	593	2	0	2869	0	0	
634357	766	0	30	0	750	14	0	
634544	463	5	5	0	474	21	0	
634656	399	0	0	0	399	0	0	
634731	183	0	2	0	181	0	0	
634946	182	0	0	0	182	0	0	
634955	752	46	20	0	738	52	0	
635176	305	15	5	0	293	8	0	
635457	82	0	0	0	82	0	0	
635840	1475	9	3	0	1479	16	0	
635859	34117	400	159	0	34467	909	0	
635907	1179	60	15	0	1106	2	0	
636043	52324	6196	2310	0	53074	9256	0	
636342	152	0	1	0	161	10	0	
636575	2828	0	18	0	2818	8	0	
636753	641	0	13	0	634	6	0	
636771	7097	187	81	0	6996	167	0	
637246	773	30	0	0	780	37	0	
637451	12932	1154	135	0	12305	662	0	
637554	921	30	10	0	894	13	0	
637750	421	45	1	0	377	2	0	
638047	1241	75	15	0	1211	60	0	
638131	811	30	9	0	802	30	0	
638346	404	28	2	0	402	28	0	
638355	801	275	7	0	738	219	0	
638850	924	12	11	0	906	5	0	
639053	279	9	1	0	273	4	0	
639343	980	60	12	0	1029	121	0	
639549	887	37	4	0	853	7	0	
639567	63688	12606	3117	0	61701	13736	0	
639633	582	45	1	0	717	181	0	
639651	446	60	21	0	377	12	0	
639857	267	0	5	0	262	0	0	
639950	670	45	47	0	619	41	0	
640143	306	10	1	0	295	0	0	
640152	126	0	2	0	125	1	0	
640170	3365	635	33	0	3102	405	0	
640246	1756	0	305	0	1469	18	0	
640442	876	180	0	0	706	10	0	
640451	4755	150	67	0	4636	98	0	
640554	710	105	13	0	699	107	0	
640844	144	6	0	0	138	0	0	
640956	734	115	16	0	725	108	-14	
641047	819	0	12	0	820	13	0	
641252	714	12	4	0	698	0	0	
641355	780	135	44	0	750	149	0	
641364	595	0	0	0	595	0	0	
641449	399	0	29	0	402	32	0	
641476	6533	700	17	0	6304	488	0	
641515	1635	50	69	0	1596	80	0	
641551	198	12	0	0	212	26	0	
641579	1249	50	2	0	1275	75	-3	
642259	3225	650	28	0	3063	516	0	
642370	2590	280	5	0	2523	218	0	
642437	1366	38	3	0	1327	0	0	
642549	5452	173	13	0	5468	202	0	
642839	786	120	5	0	724	63	0	
642857	915	30	7	0	883	5	0	
642866	18	0	0	0	18	0	0	
642969	38318	7700	1748	0	42721	13851	0	
643340	1915	113	6	0	1825	29	0	
643368	135	6	3	0	126	0	0	
643452	671	75	4	0	656	64	0	
643546	566	15	3	0	558	10	0	
643658	230	11	2	0	234	17	0	
644057	547	525	6	0	557	541	0	
644132	1480	90	10	0	1431	51	0	
644141	676	53	7	0	657	41	0	
644178	5569	400	44	0	5312	187	0	
644440	102	3	3	0	96	0	0	
644459	86	-4	2	0	88	0	0	
644600	13035	1232	16	0	12412	625	0	
644646	983	0	20	0	612	0	351	
644776	241	0	0	0	242	1	0	
644842	1504	25	13	0	1483	17	0	
644936	791	259	7	0	705	180	0	
644963	254	0	3	0	252	1	0	
645054	2600	180	23	0	2597	200	0	
645157	399	15	7	0	404	27	0	
645317	7423	100	38	0	7314	29	0	
645465	1128	120	5	0	922	228	309	
645540	1719	0	272	0	1500	53	0	
645625	24203	2243	137	0	20768	2847	3902	
645661	1183	0	52	0	1131	0	0	
645942	3849	125	26	0	3763	65	0	
646042	535	45	3	0	498	11	0	
646145	1190	200	75	0	1000	85	0	
646444	15019	17054	19	0	17871	19925	0	
646453	165	0	1	0	189	25	0	
646471	43	0	0	0	43	0	0	
646556	310	75	17	0	285	67	0	
646743	1007	149	1	0	931	74	0	
646837	572	22	0	0	640	90	0	
646958	483	0	0	0	488	5	0	
647218	5119	1645	420	0	5533	2479	0	
647245	1165	-308	479	0	1115	121	0	
647414	467	15	1	0	467	16	0	
647432	2662	270	3	0	2434	45	0	
647759	478	24	23	0	460	29	0	
647919	74	0	6	0	68	0	0	
647955	345	0	10	0	376	41	0	
648055	1242	105	7	0	1192	62	0	
648130	1009	45	31	0	976	43	0	
648242	2383	253	4	0	2143	17	0	
648251	791	60	5	0	758	32	0	
648345	461	18	1	0	452	10	0	
648448	1036	45	0	0	991	0	0	
648550	485	62	37	0	458	72	0	
648952	402	15	1	0	413	27	0	
649342	840	45	2	0	811	18	0	
649351	172	0	0	0	172	0	0	
649445	779	0	0	0	805	26	0	
649548	1867	105	5	0	1875	118	0	
649632	164	6	2	0	161	5	0	
649650	570	60	0	0	510	0	0	
649874	266	3	0	0	263	0	0	
650526	818	91	47	0	710	30	0	
650647	111	0	14	0	98	1	0	
650834	56	0	0	0	56	0	0	
650843	693	8	1	0	684	0	0	
650955	78	4	0	0	74	0	0	
651037	2897	150	74	0	2760	87	0	
651103	9120	959	72	0	9158	1047	-22	
651121	1427	80	11	0	1392	56	0	
651149	264	12	3	0	255	6	0	
651158	631	0	1	0	630	0	0	
651354	268	20	5	0	250	8	0	
651411	660000	108000	22000	0	662000	133000	1000	
651448	0	0	0	0	0	0	0	
651457	307	12	1	0	294	0	0	
651541	898	5	4	0	893	4	0	
651756	1200	45	6	0	1233	84	0	
651859	8488	0	23	0	8528	63	0	
651952	843	35	7	0	801	0	0	
652043	350	0	1	0	349	0	0	
652351	4159	500	107	0	3743	191	0	
652445	785	66	27	0	788	96	0	
652726	4449	251	7	0	4232	41	0	
652753	637	30	37	0	619	49	0	
652874	335	15	0	0	320	0	0	
652959	175	0	1	0	174	0	0	
653134	1132	0	48	0	1158	74	0	
653349	1478	40	30	0	1456	48	0	
653433	1169	60	11	0	1146	48	0	
653611	1675	105	14	0	1633	77	0	
653648	6805	533	6	0	6404	138	0	
653947	964	15	2	0	948	1	0	
654047	657	15	3	0	639	0	0	
654252	381	4	0	0	377	0	0	
654300	1131	50	19	0	1113	51	0	
654458	436	0	0	0	449	13	0	
654542	597	0	13	0	584	0	0	
654757	55383	3287	2892	0	55021	5817	0	
655156	229	42	2	0	186	1	0	
655530	71	-37	33	0	75	0	0	
655576	358002	71917	12652	0	328087	77537	22883	
655651	400	12	26	0	363	1	0	
655660	649	71	5	0	621	48	0	
655839	1971	105	24	0	1963	121	0	
655857	892	45	7	0	853	13	0	
656032	965	116	9	0	890	50	0	
656153	136	6	0	0	130	0	0	
656247	260	0	10	0	256	6	0	
656359	1050	81	15	0	1070	116	0	
656470	3185	180	69	0	3023	87	0	
656555	1405	46	20	0	1383	44	0	
656649	938	60	12	0	1004	138	0	
656658	189	3	0	0	200	14	0	
656733	24746	3310	226	0	24718	3508	0	
656742	175	-36	36	0	175	0	0	
657178	524	5	0	0	519	0	0	
657365	9870	1050	190	0	10064	1434	0	
657459	7783	706	50	0	7214	187	0	
657758	261	0	0	0	261	0	0	
657767	697	50	5	0	690	48	0	
657815	1253	65	1	0	1228	41	0	
657954	437	0	0	0	437	0	0	
658036	3961	60	7	0	3894	0	0	
658139	988	0	0	0	1002	14	0	
658157	77	0	0	0	80	3	0	
658456	269	0	0	0	273	4	0	
658540	794	870	0	0	2624	2700	0	
658559	2285	260	2	0	2024	1	0	
658924	535	35	12	0	534	46	0	
659042	355	45	10	0	303	3	0	
659257	8000	2224	120	0	6500	844	0	
659341	1770	180	23	0	1759	192	0	
659453	260	0	0	0	260	0	0	
659538	716	45	2	0	671	2	0	
659556	278	45	0	0	267	34	0	
659622	2011	100	3	0	1911	3	0	
659640	268	0	6	0	264	2	0	
659734	558	15	20	0	555	32	0	
659855	35422	2622	626	0	33691	1517	0	
660066	140	0	0	0	140	0	0	
660253	578	8	0	0	569	0	0	
660271	534	15	10	0	578	69	0	
660570	846	15	0	0	831	0	0	
660655	8367	1801	484	0	7701	1619	0	
660842	45233	3973	1595	0	45249	5584	0	
660927	1458	15	5	0	1442	4	0	
661157	120	0	0	0	150	30	0	
661223	1028	60	41	0	989	62	0	
661308	5441	150	301	0	5607	617	0	
661858	271	0	0	0	271	0	0	
662350	389	0	2	0	387	0	0	
662369	5380	600	29	0	5675	924	0	
662453	848	-57	8	0	934	37	0	
662556	196	2	0	0	199	5	0	
662640	5030	135	0	0	5062	167	0	
662659	1043	150	23	0	914	44	0	
662770	3640	60	0	0	3628	48	0	
662949	1696	30	95	0	1583	12	0	
663058	2556	60	16	0	2556	76	0	
663245	10137	1512	272	0	10389	2036	0	
663450	301	0	1	0	300	0	0	
663638	553	30	73	0	451	1	0	
663647	1129	8	6	0	1115	0	0	
663656	454	18	1	0	450	15	0	
663722	166	0	0	0	166	0	0	
663768	429	35	18	0	417	41	0	
663834	64203	9000	328	0	63645	8770	0	
663955	350	3	0	0	349	2	0	
664206	11644	0	35	0	11623	14	0	
664336	1639	42	11	0	1586	0	0	
664457	266	0	1	0	265	0	0	
664653	308	0	30	0	281	3	0	
664756	6126	120	44	0	5985	23	0	
664831	383	15	0	0	369	1	0	
665052	0	0	0	0	0	0	0	
665146	710	20	57	0	634	1	0	
665258	415	0	0	0	421	6	0	
665865	391	30	0	0	363	2	0	
665931	18023	800	77	0	17560	414	0	
666031	8581	981	2	0	7598	0	0	
666059	152	6	5	0	165	24	0	
666358	444	15	18	0	412	1	0	
666554	1537	45	5	0	1499	12	0	
666657	6769	300	0	0	6469	0	0	
666750	211	0	1	0	210	0	0	
666844	650	60	2	0	593	5	0	
667029	509	30	5	0	477	3	0	
667038	573	0	10	0	590	27	0	
667252	229	0	0	0	229	0	0	
667346	509	0	0	0	509	0	0	
667355	658	0	3	0	658	3	0	
667458	169	3	0	0	166	0	0	
667524	896	95	13	0	880	92	0	
667551	338	9	12	0	332	15	0	
667757	2110	315	32	0	1960	196	-1	
667832	777	66	21	0	721	31	0	
667850	85	1	0	0	84	0	0	
667869	1252	150	2	0	1104	4	0	
668053	240	0	5	0	236	1	0	
668147	1150	60	32	0	1080	22	0	
668352	75	0	2	0	73	0	0	
668745	964	36	2	0	952	26	0	
668848	1079	150	22	0	1291	384	0	
669340	1047	23	1	0	1023	0	0	
669359	278	0	0	0	278	0	0	
669443	2434	225	83	0	2300	174	0	
669555	2056	15	20	0	2039	18	0	
669751	985	60	5	0	920	0	0	
670056	319	50	2	0	302	35	0	
670159	152	0	0	0	152	0	0	
670421	331	0	59	0	276	4	0	
670430	935	0	20	0	929	14	0	
670467	2306	225	14	0	2153	86	0	
670551	224	0	0	0	224	0	0	
670560	0	0	0	0	0	0	0	
670645	168	0	0	0	168	0	0	
670654	97	0	0	0	98	1	0	
670748	334	-70	3	0	406	5	0	
670850	40	0	0	0	40	0	0	
671053	150	35	1	0	114	0	0	
671147	1091	0	168	0	928	5	0	
671334	3470	180	3	0	3297	2	-8	
671464	5413	100	159	0	5497	343	0	
671558	3869	74	19	0	3911	135	0	
671576	6481	452	49	0	6128	148	0	
671857	148	0	0	0	148	0	0	
672041	76	0	0	0	76	0	0	
672238	165	0	4	0	164	3	0	
672247	874	0	0	0	879	5	0	
672359	361	0	0	0	361	0	0	
672537	1167	65	72	0	1106	76	0	
672612	41282	750	9	0	40634	111	0	
672751	1188	0	0	0	1191	3	0	
672836	3383	271	3	0	3125	16	0	
672957	150	-1	1	0	150	0	0	
673132	2708	270	9	0	2493	64	0	
673178	404	0	7	0	400	3	0	
673244	529	0	1	0	528	0	0	
673431	1336	210	15	0	1623	512	0	
673440	6921	940	27	0	6594	640	0	
673851	202	6	0	0	196	0	0	
673909	2585	75	0	0	2510	0	0	
673963	1328	0	96	0	1273	41	0	
674344	206	9	2	0	195	0	0	
674513	5587	120	84	0	5456	73	0	
674737	180	3	2	0	175	0	0	
674849	865	45	7	0	815	2	0	
675042	454	0	2	0	455	3	0	
675051	219	0	0	0	219	0	0	
675079	625	0	0	0	625	0	0	
675239	955	95	18	0	883	41	0	
675248	500	22	7	0	514	43	0	
675332	908250	161006	16458	0	848741	133486	15531	
675341	348	0	48	0	300	0	0	
675547	1315	0	1	0	1341	27	0	
675659	528	10	5	0	513	0	0	
675855	154	0	0	0	155	1	0	
675949	1110	140	45	0	953	28	0	
675958	468	7	0	0	462	1	0	
676049	770	202	8	0	808	248	0	
676151	1522	30	1	0	1540	49	0	
676160	9182	1325	7	0	7126	0	724	
676245	633	45	1	0	589	2	0	
676432	1252	65	7	0	1257	77	0	
676656	32857	2527	82	0	31707	1459	0	
676852	128	2	29	0	105	8	0	
676955	246	9	2	0	238	3	0	
677354	367	0	3	0	364	0	0	
677448	462	-18	20	0	462	2	0	
677644	1279	30	41	0	1211	3	0	
677756	561	50	1	0	512	2	0	
678043	433	12	5	0	436	20	0	
678052	241	9	7	0	228	3	0	
678070	983	15	0	0	978	10	0	
678258	135	0	2	0	141	8	0	
678454	439	15	17	0	440	33	0	
678557	534	0	1	0	558	25	0	
678717	3890	315	40	0	3722	187	0	
678744	549	150	13	0	514	128	0	
678865	5114	1214	0	0	3945	47	2	
678931	206	0	3	0	209	6	0	
679125	29367	2452	430	0	28663	2178	0	
679246	677	31	1	0	647	0	-2	
679451	296	0	1	0	299	4	0	
679648	189	0	2	0	209	22	0	
679826	2129	75	4	0	2060	10	0	
680055	627	75	3	0	597	48	0	
