"IDRSSD"	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON2702	RCON2710	RCON2722	RCON3510	RCON3512	RCON3514	RCON3520	RCON3779	RCON5514	RCON5515	RCON5516	RCON5517	RCON5596	RCON5597	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA531	RCONA532	RCONA533	RCONA545	TEXTA545	
1225761	0	0	0	0		0	0	0		62714	22064	139	0	0	0	0		0		0	0		8746	0	0	0	0	0	0	0	0	0	0		
1225798	0	0	0	0		0	0	0		23931	4489	30	0	0	0	0		0		0	0		2245	0	0	0	0	0	0	0	0	0	0		
1225800	0	0	0	0		0	0	1549099		40412646	19117736	36161	0	0	0	0		0		0	0		14704370	0	0	0	0	0	0	0	0	0	0		
1228034	0	0	0	0		0	0	0		117264	108962	319	0	0	0	0		0		0	0		90563	0	0	0	0	0	0	0	0	0	0		
1228249	0	0	0	0		0	0	0		47702	99921	12	0	0	0	0		0		0	0		523	0	0	0	0	0	0	0	0	0	0		
1229198	0	0	0	0		0	0	0		38801	32693	97	0	0	0	0		0		0	0		22993	0	0	0	0	0	0	0	0	0	0		
1229228	0			0		0	0	0		119024	40411	235	0			0		0		0	0		16911	0	0	0	0	0	0	0	0	0			
1229424	515	0	0	0		0	0	0		160569	99441	369	0	0	0	0		0		0	0		66483	0	0	0	0	0	0	0	0	0	0		
1293078	0	0	0	0		0	0	0		70512	15614	109	0	0	0	0		0		0	0		3074	0	0	0	0	0	0	0	0	0	0		
1349890	0	0	0	0		0	0	0		660054	244886	1676	0	0	0	0		0		0	0		77286	0	0	0	0	0	0	0	0	0	0		
1356115	0	0	0	0		0	0	0		68390	19025	101	0	0	0	0		0		0	0		26100	0	0	0	0	0	0	0	0	0	0		
1356526	0	0	0	0		0	0	0		79573	53782	208	0	0	0	0		0		0	0		34618	0	0	0	0	0	0	0	0	0	0		
1356535	0	91	5	0		0	0	0		165999	90350	442	0	6	0	0		0		0	0		46150	0	0	0	0	0	0						
1356683	0	0	0	0		0	0	0		68249	85347	302	0	0	0	0		0		0	0		53247	0	0	0	0	0	0						
1356768	0	0	0	12934		578	0	0		324013	219091	901	0	0	0	0		0		0	0		128471	0	0	0	0	0	0	0	0	0	0		
1356852	0	0	0	0		0	0	0		76431	81248	295	0	0	0	0		0		0	0		50906	0	0	0	0	0	0	0	0	0	0		
1357466	22	0	0	0		0	0	0		25406	11619	71	0	0	0	0		0		0	0		8206	0	0	0	0	0	0	0	0	0	0		
1358696	0	0	0	0		0	0	0		59445	21141	113	0	0	0	0		0		0	0		11101	0	0	0	0	0	0	0	0	0	0		
1360420	0	0	0	0		0	0	0		76757	95679	322	0	0	0	0		0		0	0		63333	0	0	0	0	0	0	0	0	0	0		
1362237	0			0		0	0	0		295605	133464	424	0			0		0		1196	0		92000	0	0	0	0	0	0	0	0	0			
1362246	0	0	0	0		0	0	0		187001	39948	212	0	0	0	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0		
1363270	0	3	7	3585		0	0	0		1717622	591889	2148	0	6	2	0		0		0	0		303884	0	0	0	0	0	0	0	0	0	0		
1366909	0	5	0	0		0	0	0		75231	141499	360	0	0	0	0		0		0	0		105499	0	0	0	0	598	0	0	0	0	0		
1367858	0	0	0	0		0	0	0		109814	31263	191	0	0	0	0		0		0	0		36025	0	0	0	0	0	0	0	0	0	0		
1369870	0	0	0	0		0	0	0		0	0	0	0	0	0	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0		
1377521	0	0	0	0		0	0	0		12764	12926	45	0	0	0	0		0		0	0		7146	0	0	0	0	0	0	0	0	0	0		
1386251	0	2555	277	269		0	0	2796		1562446	822170	3717	0	419	50	0		0		0	0		153112	0	0	0	0	0	0						
1390324	0	40	0	0		0	0	0		33578	14835	81	0	11	0	0		0		0	0		6735	0	0	0	0	0	0	0	0	0	0		
1390342	0			0		0	0	0		197831	273775	1051	0			0		0		0	0		181211	0	0	0	0	0	0	0	0	0			
1391170	0	0	0	0		0	0	0		125794	118064	373	0	0	0	0		0		0	0		88164	0	0	0	0	0	0	0	0	0	0		
1391415	0	0	0	0		0	0	0		80610	53330	266	0	0	0	0		0		0	0		26730	0	0	0	0	0	0						
1391778	0	0	0	0		0	0	0		96800	0	0	0	0	0	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0		
1392542	0	13	0	0		0	0	0		42694	9783	75	0	1	1	0		0		0	0		2283	0	0	0	0	0	0	0	0	0	0		
1393624	0	0	0	0		0	0	0		158294	74616	337	0	0	0	0		0		0	0		26064	0	0	0	0	0	0	0	0	0	0		
1394621	0	0	0	0		0	0	0		126256	85352	415	0	0	0	0		0		0	0		47411	0	0	0	0	0	0	0	0	0	0		
1394667	0	0	0	0		0	0	0		363095	109422	550	0	0	0	0		0		0	0		54421	0	0	0	0	0	0	0	0	0	0		
1394676	0	0	0	0	0	0	0	0	0	853014	2901301	1257	0	0	0	0		0	0	0	0		2924844	0	0	0	0	0	0	0	0	0	0		
1396483	0	0	0	0		0	0	0		108669	25363	123	0	0	0	0		0		0	0		15304	0	0	0	0	0	0	0	0	0	0		
1396652	49	0	0	9		0	0	3759		319368	245599	972	0	0	0	0		0		0	0		169581	0	0	0	0	0	0	0	0	0	0		
1396700	0	0	0	0		0	0	0		76879	21573	113	0	0	0	0		0		0	0		11290	0	0	0	0	0	0	0	0	0	0		
1396764	0	0	0	0		0	0	0		178771	221067	862	0	0	0	0		0		0	0		134765	0	0	0	0	0	0	0	0	0	0		
1397190	0	0	0	0		0	0	0		201577	147476	622	0	0	0	0		0		0	0		48536	0	0	0	0	0	0	0	0	0	0		
1397471	100			0		0	0	0		54834	30051	144	0			0		0		0	0		20450	0	0	0	0	0	0	0	0	0			
1398580	0	0	0	0		0	0	0		255274	352542	1374	0	0	0	0		0		0	0		211052	0	0	0	0	0	0	0	0	0	0		
1399916	0	0	0	0		0	0	0		83882	87287	276	0	0	0	0		0		0	0		59687	0	0	0	0	0	0						
1401387	0	0	0	0		0	0	0		33109	19288	84	0	0	0	0		0		0	0		21755	0	0	0	0	0	0	0	0	0	0		
1401529	0	0	0	0		0	0	0		1282316	715355	2876	0	0	0	0		0		0	0		427755	0	0	0	0	0	0	186458	0	0	0		
1401547	0	0	0	0		0	0	0		50796	50620	158	0	0	0	0		0		0	0		31116	0	0	0	0	0	0	0	0	0	0		
1401631	0	0	0	0		0	0	0		120673	99591	403	0	0	0	0		0		0	0		53897	0	0	0	0	0	0	0	0	0			
1401686	0	0	0	0		0	0	0		70060	54968	226	0	0	0	0		0		0	0		32368	0	0	0	0	0	0	0	0	0	0		
1401891	0			0		0	0	0		18825	4095	26	0			0		0		0	0		1008	0	0	0	0	0	0	0	0	0			
1401903	0	0	0	0		0	0	0		132271	13032	61	0	0	0	0		0		0	0		6437	0	0	0	0	0	0	0	0	0	0		
1401949	0	0	0	0		0	0	0		0	0	0	0	0	0	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0		
1402384	0	0	0	0		0	0	0		39339	21970	154	0	0	0	0		0		0	0		6570	0	0	0	0	0	0	0	0	0	0		
1402405	0	0	0	0		0	0	0		5138	3159	18	0	0	0	0		0		0	0		1400	0	0	0	0	0	0	0	0	0	0		
1402610	0	0	0	0		0	0	0		198701	192880	640	0	0	0	0		0		0	0		114180	0	0	0	0	0	0	0	0	0	0		
1402629	0	0	0	0		0	0	0		38610	35252	199	0	0	0	0		0		0	0		15352	0	0	0	0	0	0	0	0	0	0		
1402638	0	0	0	0		0	0	0		80036	44983	101	0	0	0	0		0		0	0		9667	0	0	0	0	0	0	0	0	0	0		
1404463	0	0	0	0		0	0	0		27819	139863	360	0	0	0	0		0		0	0		103863	0	0	0	0	0	0	0	0	0	0		
1404481	96	0	0	0		0	0	0		52454	53275	205	0	0	0	0		0		0	0		32775	0	0	0	0	0	0	0	0	0	0		
1404847	0	0	0	0		0	0	0		46704	42268	158	0	0	0	0		0		0	0		15753	0	0	0	0	0	0	0	0	0	0		
1404883	0	0	0	0		0	0	0		26844	57982	199	0	0	0	0		0		0	0		38082	0	0	0	0	0	0	0	0	0	0		
1404940	0	0	0	0		0	0	0		0	501	1	0	0	0	0		0		0	0		401	0	0	0	0	0	0	0	0	0	0		
1406980	0	0	0	0		0	0	0		17665	29891	42	0	0	0	0		0		0	0		17445	0	0	0	0	0	0	0	0	0	0		
1407512	60	0	0	0		0	0	0		86335	31900	154	7	0	0	0		0		0	0		16500	0	0	0	0	0	0	0	0	0	0		
1407521	0			456		0	0	43		181012	179744	546	0			0		0		0	0		151486	0	0	0	0	0	0	0	0	0			
1407530	0	0	0	172		0	0	0		83894	85889	330	0	0	0	0		0		0	0		20062	0	0	0	0	0	0	0	0	0	0		
1407932	0	0	0	0		0	0	0		269204	98276	501	0	0	0	0		0		0	0		48176	0	0	0	0	0	0	0	0	527	0		
1408069	0	0	0	55		0	0	0		294046	351389	556	0	25	0	0		0		0	0		301383	0	0	0	0	0	0	0	0	0	0		
1411032	0	0	0	0		0	0	0		68009	77410	215	0	0	0	0		0		0	0		55910	0	0	0	0	0	0	0	0	0	0		
1412598	0	0	0	0		0	0	0		224101	69650	265	0	0	0	0		0		0	0		30551	0	0	0	0	0	0	0	0	0	0		
1412619	79	0	0	0		0	0	0		99709	78515	277	690	0	0	0		0		0	0		50800	0	0	0	0	0	0	0	0	0	0		
1412712	0	28	0	0		0	0	0		100191	100886	591	0	1	0	0		0		0	0		41786	0	0	0	0	0	0	0	0	0	0		
1413090	0	1	0	0		0	0	0		37135	20102	89	0	9	0	0		0		0	0		7359	0	0	0	0	0	0	0	0	0	0		
1413139	0	0	0	0		0	0	0		27675	9524	49	0	0	0	0		0		0	0		3224	0	0	0	0	0	0	0	0	0	0		
1414819	0	0	0	0		0	0	0		60564	106075	335	0	0	0	0		0		0	0		72575	0	0	0	0	0	0	0	0	0	0		
1416327	0	0	0	0		0	0	0		163185	61880	278	0	0	0	0		0		0	0		59760	0	0	0	0	0	0	0	0	0	0		
1416381	0	4	1	0		0	0	0		221408	215640	671	0	98	3	0		0		0	0		148232	0	0	0	0	0	0	0	0	0	0		
1417557	0	0	0	0		0	0	0		8184	41835	74	0	0	0	0		0		0	0		34435	0	0	0	0	0	0	0	0	0	0		
1418255	0	0	0	0		0	0	0		19988	836	8	0	0	0	0		0		0	0		36	0	0	0	0	0	0	0	0	0	0		
1419234	0	0	0	0		0	0	0		94245	46421	201	0	0	0	0		0		0	0		26321	0	0	0	0	0	0	0	0	0	0		
1421040	3	0	0	0		0	0	0		65003	28939	154	55	0	0	0		0		0	0		20192	0	0	0	0	0	0	0	0	0	0		
1421095	0	0	0	0		0	0	0		105156	54782	457	0	0	0	0		0		0	0		5957	0	0	0	0	0	0	0	0	0	0		
1421161	0			70		0	0	0		226747	206833	679	0			0		0		0	0		180006	0	0	0	0	0	0	0	0	0			
1425020	0			0		0	0	0		112564	51709	323	0			0		0		0	0		27455	0	0	0	0	0	0	0	0	0			
1427770	0	0	0	0		0	0	0		12785	2865	19	0	0	0	0		0		0	0		965	0	0	0	0	0	0	0	0	0	0		
1429028	0	0	0	0		0	0	0		23560	7687	38	0	0	0	0		0		0	0		3887	0	0	0	0	0	0	0	0	0	0		
1434826	0			0		0	0	0		118069	34102	199	0			0		0		0	0		14202	0	0	0	0	0	0	0	0	0			
1435092	0	0	0	0		0	0	0		44168	18701	93	0	0	0	0		0		0	0		9401	0	0	0	0	0	0	0	0	0	0		
1435412	0	0	0	0		0	0	0		42820	10808	40	0	0	0	0		0		0	0		3016	0	0	0	0	0	0	0	0	0	0		
1435421	0	0	0	0		0	0	0		70325	23753	113	0	0	0	0		0		0	0		18632	0	0	0	0	0	0	0	0	0	0		
1436071	0	0	0	0		0	0	0		56282	36350	185	0	0	0	0		0		0	0		17850	0	0	0	0	0	0	0	0	0	0		
1436099	0	784	52	0		0	0	0		108564	63003	297	0	0	0	0		0		0	0		33303	0	0	0	0	0	0	0	0	0	0		
1436204	56	0	0	0		0	0	0		177512	241417	860	0	0	0	0		0		0	0		175137	0	0	0	0	0	0	0	0	0	0		
1436473	0	0	0	0		0	0	0		39810	15374	107	0	0	0	0		0		0	0		4674	0	0	0	0	0	0	0	0	0	0		
1436884	0	0	0	0		0	0	0		155105	75796	337	0	0	0	0		0		0	0		65041	0	0	0	0	0	0	0	0	0	0		
1437199	0	0	0	0		0	0	0		46295	22289	105	0	0	0	0		0		0	0		9789	0	0	0	0	0	0	0	0	0	0		
1438217	0	0	0	416		0	0	0		93325	104090	479	0	0	0	0		0		0	0		71741	0	0	0	0	0	0	0	0	0	0		
1438589	0	21	0	1		0	0	2679		143730	133366	378	0	0	0	0		0		0	0		63500	0	0	0	0	0	0	0	0	0	0		
1439054	0	0	0	0		0	0	0		16577	13413	80	0	0	0	0		0		0	0		7821	0	0	0	0	0	0	0	0	0	0		
1439308	194	0	0	0		0	0	0		66839	34729	226	0	0	0	0		0		0	0		12129	0	0	0	194	0	0	0	0	0	0		
1439456	0	0	0	0		0	0	0		155543	61327	417	0	0	0	0		0		0	0		11921	0	0	0	0	0	0	0	0	0	0		
1440117	0	0	0	0		0	0	0		116756	86834	212	0	0	0	0		0		0	0		42313	0	0	0	0	0	0	0	0	0	0		
1441600	0			0		0	0	0		57430	30849	131	0			0		0		0	0		25380	0	0	0	0	0	0	0	0	0			
1442661	0	0	0	0		0	0	0		66118	32775	136	0	0	0	0		0		0	0		19175	0	0	0	0	0	0	0	0	0	0		
1443266	0	0	0	0		0	0	0		0	500	1	0	0	0	0		0		0	0		400	0	0	0	0	0	0	0	0	0	0		
1444021	0	0	0	0		0	0	0		97	330	1	0	0	0	0		0		0	0		427	0	0	0	0	0	0	0	0	0	0		
1444580	0	0	0	0		0	0	0		63705	27645	180	0	0	0	0		0		0	0		12299	0	0	0	0	0	0	0	0	0	0		
1445037	0	0	0	0		0	0	0		75476	34634	161	0	0	0	0		0		0	0		18534	0	0	0	0	0	0	0	0	0	0		
1445121	0	372	0	0		0	0	0		24734	21712	97	0	0	1	0		0		0	0		15072	0	0	0	0	0	0	0	0	0	0		
1445943	0	0	0	0		0	0	0		308904	133789	537	0	0	0	0		0		0	0		39828	0	0	0	0	0	0	0	0	0	0		
1447639	0	0	0	323		0	0	0		190374	238843	907	0	0	0	0		0		0	0		170700	0	0	0	0	0	0						
1447853	0	0	0	0		0	0	0		207651	86340	448	0	0	0	0		0		0	0		45640	0	0	0	0	0	0	0	0	0	0		
1448636	0	0	0	0		0	0	0		82986	35051	176	0	0	0	0		0		0	0		16087	0	0	0	0	0	0	0	0	0	0		
1450620	0	11	0	0		0	0	0		105732	215794	764	0	0	1	0		0		842	0		139394	0	0	0	0	0	0	0	0	0	0		
1451636	0			0		0	0	0		2360	166202	87	0			0		0		0	0		157502	0	0	0	0	0	0	0	0	0			
1455063	0	0	0	18504		0	0	9982		103130	118236	382	0	0	0	0		0		0	0		61060	0	0	0	0	0	0	0	0	0	0		
1456501	0	0	0	0		0	0	0		207505	447616	1229	0	0	0	0		0		0	649		206148	0	0	0	0	0	0	0	0	0	0		
1457003	0	0	0	0		0	0	0		274093	154217	625	0	0	0	0		0		0	0		91717	0	0	0	0	0	0	0	0	0	0		
1458608	0	0	0	0		0	0	0		227676	72986	310	0	0	0	0		0		0	42		35942	0	0	0	0	0	0	0	0	0	0		
1458989	0	0	0	0		0	0	0		72381	34044	219	0	0	0	0		0		0	0		12372	0	0	0	0	0	0	0	0	0	0		
1459034	0	0	0	0		0	0	0		243611	188601	582	0	0	0	0		0		0	0		130501	0	0	0	0	0	0	0	0	0	0		
1459191	60	0	0	0		0	0	0		75927	37688	214	32	0	0	0		0		0	0		16488	0	0	0	0	0	0	0	0	0	0		
1459575	0	0	0	0		0	0	0		0	0	0	0	0	0	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0		
1459717	0	0	0	0		0	0	0		226910	45977	257	0	0	0	0		0		0	0		23386	0	0	0	0	0	0	0	0	0	0		
1459735	0	0	0	0		0	0	0		137229	42250	203	0	0	0	0		0		0	0		19637	0	0	0	0	0	0	0	0	0	0		
1459799	0	0	0	36		0	0	0		36014	11480	51	0	0	0	0		0		0	0		7830	0	0	0	0	0	0	0	0	0	0		
1460290	0	0	0	521		0	0	0		96536	131901	473	0	0	0	0		0		0	0		78069	0	0	0	0	0	0	0	0	0	0		
1462986	0	0	0	0		0	0	0		26179	15177	125	0	0	0	0		0		0	0		2677	0	0	0	0	0	0	0	0	0	0		
1463086	0	0	0	0		0	0	0		177039	105139	632	0	0	0	0		0		0	0		83341	0	0	0	0	0	0	0	0	0	0		
1463705	0	0	0	7		0	0	0		45587	64265	236	0	0	0	0		0		0	0		49201	0	0	0	0	0	0	0	0	0	0		
1463983	0	0	0	0		0	0	0		102839	50972	303	1	0	0	0		0		0	0		16382	0	0	0	0	0	0	0	0	0	0		
1464122	0	0	0	0		0	0	0		720401	411972	1303	0	0	0	0		0		0	0		281672	0	0	0	0	0	0	0	0	0	0		
1466489	0	0	0	0		0	0	0		132517	87768	447	13	0	0	0		0		0	0		56371	0	0	0	0	0	0	0	0	0	0		
1469211	0	0	0	0		0	0	0		427374	1804375	622	0	0	0	0		0		0	0		81686	0	0	0	0	0	0	0	0	0	0		
1469677	0	22	0	0		0	0	0		109783	50259	269	0	1	1	0		0		0	0		25000	0	0	0	0	0	0	0	0	0	0		
1470150	0	0	0	0		0	0	0		24965	5917	36	0	0	0	0		0		0	0		2146	0	0	0	0	0	0	0	0	0	0		
1471577	0			0		0	0	0		76124	66816	322	0			0		0		0	0		34616	0	0	0	0	0	0	0	0	0			
1473496	0	0	0	0		0	0	0		40267	43473	137	0	0	0	0		0		0	0		29773	0	0	0	0	0	0	0	0	0	0		
1474309	38	0	0	0		0	0	0		36758	11320	49	6	0	0	0		0		0	0		13722	0	0	0	0	0	0	0	0	0	0		
1478222	0	0	0	0		0	0	0		122028	115279	471	0	0	0	0		0		0	0		68179	0	0	0	0	0	0	0	0	0	0		
1478231	0	0	0	0		0	0	0		37246	12818	74	0	0	0	0		0		0	0		11	0	0	0	0	0	0	0	0	0	0		
1478307	0	0	0	0		0	0	0		19128	2435	16	0	0	0	0		0		0	0		833	0	0	0	0	0	0	0	0	0	0		
1479470	0	0	0	0		0	0	0		87283	25458	125	0	0	0	0		0		0	0		12958	0	0	0	0	0	0	0	0	0			
1479630	0	0	0	0		0	0	0		0	0	0	0	0	0	0		0		0	0		0	0	0	0	0	0	0	0	0	0	14	State Street Bank and Trust Company                                                                                                                                                              	
1479667	0	0	0	0		0	0	0		0	0	0	0	0	0	0		0		0	0		0	0	0	0	0	0	0	0	0	0	23622	BRISTOL COUNTY SAVINGS BANK #23622                                                                                                                                                               	
1479676	0	0	0	0		0	0	0		23467	14050	77	0	0	0	0		0		0	0		14050	0	0	0	0	0	0	0	0	0	0		
1480207	0	0	0	0		0	0	0		0	0	0	0	0	0	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0		
1481745	0	0	0	0		0	0	0		69417	18877	77	0	0	0	0		0		0	0		11377	0	0	0	0	0	0	0	0	0	0		
1481754	0	0	0	0		0	0	0		70256	24790	128	0	0	0	0		0		0	0		16325	0	0	0	0	0	0	0	0	0	0		
1484595	0	0	0	0		0	0	0		168819	89014	327	0	0	0	0		0		0	0		56304	0	0	0	0	0	0	0	0	0	0		
1486704	0	0	0	0		0	0	0		116878	98911	431	0	0	0	0		0		0	0		43199	0	0	0	0	0	0	0	0	0	0		
1492152	78	0	0	0		0	0	0		24540	23870	138	3	0	0	0		0		0	0		10070	0	0	0	0	0	0	0	0	0	0		
1492817	0	0	0	0		0	0	0		42197	11906	53	0	0	0	0		0		0	0		6606	0	0	0	0	0	0	0	0	0	0		
1494240	0	0	0	0	0	155	0	0	0	4432461	2710584	10081	0	0	0	0		0	0	0	0		1702484	0	0	0	0	0	0	0	0	0			
1494482	0	0	0	0		0	0	0		11977	41127	75	0	0	0	0		0		0	0		5823	0	0	0	0	0	0	0	0	0	0		
1494914	0	0	0	0	0	0	0	0	0	40670	30763	118	0	0	0	0		0	0	0	0		18963	0	0	0	0	0	0	0	0	0	0		
1495331	0			38		0	0	0		93378	33423	165	59			0		0		0	0		33258	0	0	0	0	0	0	0	0	0			
1496150	0	0	0	0		0	0	0		0	0	0	0	0	0	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0		
1496178	0	0	0	0		0	0	0		94708	44043	170	0	0	0	0		0		0	0		45519	0	0	0	0	0	0	0	0	0	0		
1516348	0	0	0	0		0	0	0		22165	4220	33	0	0	0	0		0		0	0		990	0	0	0	0	0	0	0	0	0	0		
1516423	1	0	0	25		0	0	0		113876	23948	179	0	0	0	0		0		0	0		7571	0	0	0	0	0	0	0	0	0	0		
1629903	0	0	0	0		0	0	0		0	0	0	0	0	0	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0		
1717622	0	0	0	0		0	0	0		112	500	1	0	0	0	0		0		0	0		400	0	0	0	0	0	0	0	0	0	0		
1718188	0	0	0	0		0	0	0		254155	281321	1081	0	0	0	0		0		0	0		120600	0	0	0	0	0	0	0	0	0	0		
1718517	0	156	37	0		0	0	0		42427	25503	77	0	142	250	0		0		0	0		15503	0	0	0	0	0	0	0	0	0	0		
1819049	0	0	0	0		0	0	0		31794	18534	63	0	0	0	0		0		0	0		12234	0	0	0	0	0	0	0	0	0	0		
1819058	0	0	0	0		0	0	0		126232	45290	113	0	0	0	0		0		0	0		33990	0	0	0	0	0	0	0	0	0	0		
1819366	0			0		0	0	0		100361	70975	183	0			0		0		0	0		67765	0	0	0	0	0	0	0	0	0			
1820979	0	0	0	0		0	0	0		0	0	0	0	0	0	0		0		0	0		0	0	0	0	0	0	0	0	0	0	0		
1821976	0	0	0	0		0	0	0		168272	76718	346	0	0	0	0		0		0	0		57768	0	0	0	0	0	0	0	0	0	0		
1824285	0	0	0	0		0	0	0		211763	110883	406	0	0	0	0		0		0	0		70283	0	0	0	0	0	0	0	0	0	0		
1824324	0	17	0	0		0	0	0		41696	6610	34	0	2	6	0		0		0	0		2032	0	0	0	0	0	0	0	0	0	0		
1826382	0	0	0	0		0	0	0		21454	3956	29	0	0	0	0		0		0	0		1039	0	0	0	0	0	0	0	0	0	0		
1830035	0	0	0	6148	0	0	0	0	0	13097422	13327857	35251	0	0	0	0		0	0	0	0		3495618	0	0	0	0	0	0	0	0	0	0		
1836701	0	0	0	0		0	0	0		56467	25392	134	0	0	0	0		0		0	0		11992	0	0	0	0	0	0	0	0	0	0		
1837829	19	0	0	0		0	0	0		121468	76090	394	111	0	0	0		0		0	0		36690	0	0	0	0	0	0	0	0	0	0		
1841536	0	1	0	0		0	0	0		49026	25228	135	0	6	0	0		0		0	0		12928	0	0	0	0	0	0	0	0	0	0		
1841590	2	0	0	0		0	0	0		106929	141200	669	0	0	0	0		0		0	0		58175	0	0	0	0	0	0	0	0	0	0		
1842065	0	0	0	0		0	0	0		155316	759796	1134	0	0	0	0		0		0	57		394523	0	0	0	0	0	0	0	0	0	0		
1842195	0	0	0	0		0	0	0		119344	162976	518	0	0	0	0		0		0	0		111175	0	0	0	0	0	0	0	0	0	0		
1852381	0	0	0	0		0	0	0		78185	99404	477	0	0	0	0		0		0	0		44300	0	0	0	0	0	0	0	0	0	0		
1852569	77	0	0	0		0	0	0		40077	43596	190	6	0	0	0		0		0	0		24521	0	0	0	0	0	0	0	0	0	0		
1853856	0	0	0	0		0	0	0		90280	309662	376	0	0	0	0		0		0	0		272062	0	0	0	0	0	0	0	0	0	0		
1856398	0	0	0	0		0	0	0		0	500	1	0	0	0	0		0		0	0		400	0	0	0	0	0	0	0	0	0	0		
1857087	0			0		0	0	0		45814	180815	456	0			0		0		0	0		135215	0	0	0	0	0	0	0	0	0			
1857377	0	0	0	0		0	0	0		35510	6385	36	0	0	0	0		0		0	0		2785	0	0	0	0	0	0	0	0	0	0		
1861347	0	0	0	0		0	0	0		9687	441	4	0	0	0	0		0		0	0		41	0	0	0	0	0	0	0	0	0	0		
1861927	0	0	0	0		0	0	0		216242	88751	418	0	0	0	0		0		0	0		46951	0	0	0	0	0	0	0	0	0	0		
1862719	0	1054	33	6387		0	0	0		182026	167665	756	0	104	379	0		0		0	0		115794	0	0	0	0	0	0	0	0	0	0		
1863097	3	0	0	0		0	0	0		110138	67128	338	0	0	0	0		0		0	0		40709	0	0	0	0	0	0	0	0	0	0		
1863275	4	0	0	0		0	0	0		36161	21162	102	6	0	0	0		0		0	0		14533	0	0	0	0	0	0	0	0	0	0		
1864197	6			0		0	0	0		62338	67153	283	1			0		0		0	0		38853	0	0	0	0	0	0	0	0	0			
1864227	0	0	0	0		0	0	0		40742	30726	142	0	0	0	0		0		0	0		15181	0	0	0	0	0	0	0	0	0	0		
1864375	0	0	0	0		0	0	0		89276	40390	250	0	0	0	0		0		0	0		15962	0	0	0	0	0	0	0	0	0	0		
1864601	0	0	0	0		0	0	0		52008	63908	370	0	0	0	0		0		0	0		23904	0	0	0	0	0	0	0	0	0	0		
1864610	0			0		0	0	0		66414	63884	227	0			0		0		0	0		31297	0	0	0	0	0	0	0	0	0			
1864629	0	0	0	0		0	0	0		105024	139314	702	0	0	0	0		0		0	0		69114	0	0	0	0	0	0	0	0	0	0		
1864683	0			0		0	0	0		205369	133054	393	0			0		0		0	0		101607	0	0	0	0	0	0	0	0	0			
1865091	0	0	0	0		0	0	0		0	0	0	0	0	0	0		0		0	0		0	0	0	0	0	0	0	0	0	0	14	State Street Bank and Trust Company                                                                                                                                                              	
1865680	0	0	0	0		0	0	0		124921	104738	452	0	0	0	0		0		0	0		91346	0	0	0	0	0	0	0	0	0	0		
1865961	0	0	0	0		0	0	0		0	1159	1	0	0	0	0		0		0	0		1	0	0	0	0	0	0	0	0	0	0		
1866726	0	0	0	0	0	0	0	0	0	115163	145038	754	0	0	0	0		0	0	0	0		70243	0	0	0	0	0	0	0	0	0	0		
1866762	0	0	0	0		0	0	0		101547	133407	402	0	0	0	0		0		0	0		101406	0	0	0	0	0	0	0	0	0	0		
1867983	0	0	0	0		0	0	0		175747	71370	337	0	0	0	0		0		0	0		35507	0	0	0	0	0	0	0	0	0	0		
1871122	23	0	0	0		0	0	0		36062	18331	124	0	0	0	0		0		0	0		5238	0	0	0	0	0	0	0	0	0	0		
1872941	0	0	0	0		0	0	0		35268	12570	46	0	0	0	0		0		0	0		1843	0	0	0	0	0	0	0	0	0	0		
1872996	12	0	0	0		0	0	0		70683	71472	284	0	0	0	0		0		0	0		32518	0	0	0	0	0	0	0	0	0	0		
1874936	0	0	0	0		0	0	0		0	500	1	0	0	0	0		0		0	0		400	0	0	0	0	0	0	0	0	0	0		
1877665	0	0	0	0		0	0	0		30358	12780	52	0	0	0	0		0		0	0		10976	0	0	0	0	0	0	0	0	0	0		
1879016	338	0	0	0		0	0	0		32057	29443	121	0	0	0	0		0		0	0		17343	0	0	0	0	0	0	0	0	0	0		
1879043	0	6	0	0		0	0	0		32445	13519	96	0	0	2	0		0		0	0		3919	0	0	0	0	0	0	0	0	0	0		
1882070	0	0	0	0		0	0	0		36658	110000	814	0	0	0	0		0		0	0		28600	0	0	0	0	0	0	0	0	0	0		
1884140	0			0		0	0	0		48611	92933	323	0			0		0		0	0		60633	0	0	0	0	0	0	0	0	0			
1885848	0	0	0	0		0	0	0		0	5797	1	0	0	0	0		0		0	0		5697	0	0	0	0	0	0	0	0	0	0		
1885932	32	0	0	0		0	0	0		165827	41270	329	66	0	0	0		0		0	0		8370	0	0	0	0	0	0	0	0	0	0		
1887486	0	0	0	0		0	0	0		47692	18034	82	0	0	0	0		0		0	0		9834	0	0	0	0	0	0	0	0	0	0		
